Gene	p_val	p_val_adj
RAB23	0.000747445099333724	0.00325755859233038
SPATA2	0.000749269570174262	0.00326483943331631
DNAJA1	0.000750499775062125	0.003269528383515
TMED5	0.00075086318137876	0.0032704400033118
MOCS2	0.000752800801243081	0.00327820644482208
EXOSC9	0.000754878032019612	0.00328657753485083
PMAIP1	0.000763354595265938	0.00332280079876121
HNRNPA1L2	0.000764836958712619	0.00332857044431732
DNAH8	0.000771457945388719	0.00335669642521884
ALDH3B1	0.000772888444178419	0.00336223113218973
CYS1	0.000775559859057074	0.00337316071540691
CCDC18	0.000776479478397041	0.00337646825449306
TYK2	0.000779423004334537	0.00338857345491015
RFC5	0.000780444159708184	0.0033923178226529
TMEM41B	0.00078314638912866	0.00340336620068694
PREX1	0.000786480639431209	0.00341715610202182
FAM188A	0.000787085083528545	0.0034183822174292
ZHX1	0.000787065305034445	0.0034183822174292
IFI16	0.000787491896834052	0.00341944905510259
SLC38A2	0.000790507407235262	0.00343184062858672
ZNF688	0.00079367980577555	0.00344490809315345
SSH2	0.000794298566809645	0.00344688860573398
PRKAR2A	0.000794812673383439	0.00344841424918262
CCNB2	0.000795758090237937	0.00345181019065387
CSNK2A1	0.000797771355231583	0.00345983586929544
NBPF3	0.000798559471532481	0.00346254603475028
DKC1	0.00079892189815827	0.00346340968355657
WRAP53	0.000801475082847778	0.00347376820381991
STAMBP	0.000803747771412446	0.00348290700945393
MANEAL	0.000804139527324594	0.003483893038946
ZNF33A	0.000804584631236609	0.00348439835401427
FAM98A	0.000804552485739431	0.00348439835401427
RAVER1	0.000805995859094513	0.00348979758092841
NT5DC1	0.000809175095513293	0.00350284815882677
ZNF493	0.000812708763636975	0.00351742740296248
GUCD1	0.000815419688245172	0.0035284405681847
RBM25	0.000816603931785401	0.00353284441614174
HPRT1	0.000817074748435945	0.00353297374603473
TJAP1	0.000817106809970745	0.00353297374603473
FHL3	0.000817133397991723	0.00353297374603473
EPRS	0.000819350327284601	0.00354111561288859
LOC102723428	0.000819241716099857	0.00354111561288859
MB21D1	0.000822879499381874	0.00355556533626676
EIF4G3	0.000823028910558355	0.00355556533626676
KCTD1	0.000825782040698145	0.0035667328533086
INTS9	0.000826928218863674	0.00357095646069849
USP33	0.00082740454997712	0.00357228631101233
DSE	0.000827621788590431	0.00357249722619218
PWWP2A	0.000829080045628517	0.00357806392352616
ERVFRD-1	0.000830422967535749	0.00358313070555999
TXN2	0.000832463443539845	0.00359120463971967
MOB4	0.000834038291189824	0.00359726700261909
PDHX	0.000834447847326183	0.00359830193676266
PRDM8	0.00083911291304939	0.0036176833089323
RPS6KA3	0.000840040899834949	0.00362090359378674
PPIL1	0.00084020118741573	0.00362090359378674
CHIC2	0.000841024051700742	0.00362371370448476
EIF4E2	0.000842299522230166	0.00362847241901222
PLEKHA6	0.000844203361068885	0.00363593554779486
MIR4435-1HG	0.000846098686330715	0.00364335898704941
HES6	0.000847745705246136	0.00364971040635187
ZNF646	0.000848070750638518	0.00365036904961388
HAUS6	0.000848544149073729	0.00365166585532418
RAD51AP1	0.000849259960207949	0.00365368352135491
ENO2	0.000849357424930355	0.00365368352135491
RPP21	0.000849549733363678	0.0036537699458836
TMEM178B	0.000851087905276405	0.00365964349378683
EXT2	0.000854766790654599	0.00367471777720932
FHL2	0.000856818803262601	0.00368279330024703
GPR108	0.000857461149527581	0.00368480772703609
ATP5S	0.000861382472130581	0.00370038576288172
BZRAP1	0.000861435015218365	0.00370038576288172
CCDC126	0.000862428623578981	0.00370390398337078
ORMDL2	0.000866079401915753	0.00371883031593698
ZNF714	0.000870274031914293	0.00373593170060172
RAB11FIP5	0.000870414328623411	0.00373593170060172
LOC101928353	0.000871383875353936	0.00373933663015961
PTK2B	0.000872652992043955	0.00374402545585532
TP53RK	0.0008731622405358	0.00374545291047463
PRMT3	0.000873502292179698	0.00374615416027582
SHQ1	0.000874057547094785	0.00374777787371927
LOC101929541	0.000874682087833876	0.00374969795422985
NCK1	0.000875741178655219	0.00375347976693922
SSR4	0.00087839221971251	0.00376408186900033
LOC101927556	0.000879909383069715	0.00376982178336169
ZKSCAN1	0.000880192242467974	0.00377027228269747
GLYR1	0.000883258132656062	0.00378264120759609
CRYBA4	0.000885572967311188	0.0037917893187637
NME1	0.000886140791249645	0.00379297633283527
MCPH1	0.000886207752727397	0.00379297633283527
GTPBP6	0.00088713403979214	0.0037961750278802
MSL1	0.000888784066256041	0.00380246879404883
MLYCD	0.000890150659669967	0.00380754766039476
PIH1D1	0.000893886604173477	0.00382220439525971
SNHG12	0.000893937509864191	0.00382220439525971
KIAA0100	0.000897302191865124	0.00383581771158784
HCFC1	0.000898144172028172	0.00383864358455876
LOC100506753	0.00089873611528532	0.00384039988356361
IAH1	0.000899565963762635	0.00384317186612728
NUDT5	0.000901908136637742	0.00385240246162801
ARHGEF19	0.000902691531496102	0.00385497253064036
LOC101928192	0.000902887084508802	0.0038550316733626
CCDC47	0.000905222215078888	0.00386422424851382
TGS1	0.000905832110800497	0.00386604990198016
RUFY4	0.000907940795372988	0.00387427029658756
LOC101929510	0.000909133979247042	0.00387858164160572
MAEA	0.000909335651729582	0.00387866208023619
PPARD	0.000913082719790168	0.00389386190614436
TUBB4B	0.000913339171729569	0.00389410478359761
TRIM5	0.000913506764138637	0.00389410478359761
PNPLA5	0.00091964886732351	0.0039194998732695
VWA8	0.000920168226578095	0.00392092570698551
UCKL1	0.000922919029037482	0.00393185070281555
SLC43A3	0.000923102769170639	0.00393185070281555
AGPAT1	0.000923640712698414	0.00393335234054788
NDUFA8	0.000925803274759952	0.00394129150144246
SULT1A1	0.000925876548038707	0.00394129150144246
ZNF821	0.000926507891048564	0.00394318784683778
SMG8	0.000930077645877389	0.00395758670977431
CYFIP1	0.000930760157612707	0.00395969671223405
POLD4	0.000930999472298053	0.00395992077070479
KAT8	0.000932028431064782	0.0039635027447325
LRRC40	0.000932285829554991	0.00396380283764302
SHMT1	0.000933703166007255	0.00396903353436384
ZNF767P	0.000934297659004392	0.00397008025646009
MED21	0.000934323657640707	0.00397008025646009
SMIM15	0.000935745657792155	0.00397532636678381
DCAF8	0.000947153250353775	0.00402298365555669
ZNF449	0.000948077759145819	0.0040254811326441
FAM50B	0.000948120721145484	0.0040254811326441
SLC16A7	0.00094921953675422	0.00402934007438526
PNKD	0.000951968383611521	0.00404020028539748
ITSN2	0.000953576789881646	0.0040462170348258
BEX5	0.000954055550648823	0.00404743902470814
LOC100505501	0.000962950709257812	0.00408435870604033
IFT172	0.000963447992897877	0.00408514185236164
HOXA-AS2	0.000963520448209731	0.00408514185236164
C6orf229	0.000967888079660281	0.00410283985975475
STRIP1	0.00097022421446244	0.00411192108150921
PFDN1	0.000970718716404111	0.00411319518418806
KDM7A	0.000971448341913667	0.00411546486063106
ZNF426	0.00097343754204561	0.00412306865482924
LOC389831	0.000974698987481408	0.00412758756854402
E2F6	0.000975081993011431	0.00412764184320112
NUP93	0.000975100910545061	0.00412764184320112
HGF	0.000979409652835526	0.00414505389877489
PCSK5	0.000980066398229193	0.00414700612381942
HELZ	0.000985042673002791	0.00416723137595757
KCTD10	0.000986708179966875	0.00417344512483597
C8orf4	0.000987914187521273	0.00417771325542183
ESPN	0.000988627035381455	0.0041798946159133
METAP2	0.000989668077689988	0.00418346243002008
GIGYF1	0.000992045625708771	0.00419267728984807
FAM153A	0.00099386103542727	0.00419951319012646
RBM15	0.000994085008907362	0.00419962316785715
MTERF4	0.000994747593225438	0.00420158569338461
APOL6	0.000995638116636661	0.00420451000847201
PSMD5	0.000999614737680482	0.0042204629402247
KIAA0226	0.00100293351793138	0.00423363261369523
SCN4A	0.00100337831543969	0.00423466766269512
STAMBPL1	0.00100472824105081	0.00423952155173705
BTBD9	0.00100852619024046	0.00425470106425564
ATG4B	0.00100879918730682	0.00425500667155099
CHRNB1	0.00101077908954186	0.00426251026907577
NDRG3	0.00101212827020915	0.00426735162574667
CUL3	0.00101536117170756	0.00428013165486741
ANLN	0.00101563786057884	0.0042804475268257
ZNF236	0.00101724520153119	0.00428569553792795
CAPRIN1	0.00101728708187241	0.00428569553792795
LSM10	0.00102176709511369	0.00430371464957951
BRF1	0.00102744510041443	0.00432677158602471
ZDHHC4	0.00102922697794469	0.00433341527368021
ANKRD32	0.00102955688573067	0.00433394422374243
SNORA78	0.00103106778226695	0.0043394433780154
IQCD	0.00103175023022519	0.0043414543602653
WRAP73	0.00103672875727649	0.00436153823406265
CLTA	0.00104108011162678	0.00437897613962605
ANGPTL6	0.00104274616478318	0.00438511449594447
CD200R1	0.00104409829484539	0.00438993052386836
SUGT1	0.0010448467927233	0.00439220716354618
CRY1	0.00104930931579437	0.00441009240172212
AUNIP	0.00105649762427665	0.00443942436059684
ZNF654	0.00106081817410489	0.00445669670926918
TOLLIP	0.00106161950550243	0.00445853108020045
C17orf85	0.00106167510450475	0.00445853108020045
GCA	0.0010676243455123	0.00448262776853135
TMEM55B	0.00106915196975516	0.00448815357940751
KRCC1	0.00107288145052197	0.00450291846771002
SLC16A11	0.00107327257086018	0.00450366907898925
MAB21L2	0.00107399272980632	0.00450579983301777
AIP	0.00107543473966091	0.00451095757940803
RGPD2	0.0010764025260009	0.00451412452888618
ACAD9	0.00107858142967987	0.00452236830278421
HSF1	0.00108318643401086	0.00454077917090979
BUB1B	0.0010843182373899	0.00454462578515686
SYF2	0.0010845356787652	0.00454463933649664
PLEKHF2	0.00108532233205684	0.00454703763762203
C1QTNF3-AMACR	0.00108870809379166	0.00456032199760786
LIX1L	0.00109106537136893	0.00456839212926057
GALNT2	0.0010910496695238	0.00456839212926057
ZNF28	0.00109254237395113	0.00457367383696667
ING2	0.00109864130567652	0.00459829827209175
DGCR9	0.00110053590997426	0.00460531950019999
THOP1	0.0011025674288591	0.00461291078104412
PYGB	0.00110347674492515	0.00461580493303074
LOC101927318	0.00110475272958541	0.00462023140368304
MED23	0.00110597222624172	0.00462350871959496
UBE2F-SCLY	0.00110597030451891	0.00462350871959496
F2RL1	0.00110893405326089	0.00463497731953959
GYS1	0.00111051919325962	0.00464068843888045
SFTPC	0.00111224069963452	0.00464696705069829
RAB10	0.00111282767010737	0.00464850400649692
PAM	0.00111331143892819	0.00464960934809063
C2orf47	0.0011263208058783	0.00470301559092975
ATF2	0.00112726608225998	0.00470603644258714
DEDD	0.00113084233511937	0.00472003757267215
VPS16	0.00113361535533059	0.00473068123105702
LILRA6	0.00113626519496885	0.00474080676036563
SAYSD1	0.00114136993631974	0.00476116881025553
CACNA1I	0.00114636545587554	0.0047810673308149
VBP1	0.00114735336896025	0.00478424706679652
LOC102724133	0.00114800922073983	0.00478604119222169
CCT8	0.00115158956321891	0.00480002439553092
KPNA6	0.00115257303171808	0.00480318001196832
RXRB	0.00115912090829777	0.00482951869411733
WDR77	0.00116139388694825	0.00483803901541215
UNKL	0.00116305373090739	0.00484400234686517
PARP16	0.0011646585816001	0.00484973434096717
PANX1	0.00116607989354182	0.0048546999649496
KEAP1	0.00116879899525947	0.00486411131491268
CC2D1A	0.00116864120951979	0.00486411131491268
GXYLT1	0.00117223664774874	0.00487746081950134
LOC101930085	0.00117469004474147	0.0048867105861245
C17orf51	0.00117494568305209	0.00488681584231193
TBC1D19	0.00117798293047785	0.00489848801509565
RSPRY1	0.00117976118883704	0.00490492129773989
LOC102723703	0.00118215817653655	0.00491392395638704
POP5	0.00118307416176766	0.00491676815202013
ZNF263	0.00118339383261488	0.00491713348075934
RBM10	0.00118714741397655	0.00493176415408783
HOXB7	0.00119178778809954	0.00495007237907594
RALGPS1	0.00119239938091817	0.00495164323068308
ME1	0.00119376726392027	0.00495635347775587
F8A1	0.00119727424010319	0.00496994135747002
SMU1	0.00120074027109888	0.00498335398897374
COA5	0.0012056155293597	0.00500260885407695
SIAH1	0.00120949073859937	0.00501770737389994
NUBP2	0.0012149974247068	0.00503956703080733
TBC1D13	0.00121559811396721	0.00504107302305087
ZNF45	0.00121623014620634	0.00504172309142511
MPHOSPH10	0.00121612277252626	0.00504172309142511
GAA	0.0012165206350821	0.00504194213594488
LYSMD3	0.0012179261658194	0.00504678154961412
ZNF707	0.00122111782318745	0.00505901889020602
MIR7-1	0.0012300236170813	0.0050949201600931
C4A	0.00123358237066711	0.00510866359087907
ZCCHC4	0.00123398856884029	0.00510934845365254
SDHAP1	0.00124089384049819	0.0051369373112214
B3GALT2	0.00124130379804718	0.00513763195071575
MAST3	0.00124965587700857	0.0051711915519044
FAM171B	0.00125043792996161	0.00517341870555098
TSPAN17	0.00125120337852696	0.00517557630704384
GRIK1-AS2	0.00125182319475491	0.00517713077971155
COPRS	0.00125524748528781	0.00519028077331245
RAP2C-AS1	0.00125930180334075	0.00520501598668952
PMCHL2	0.0012592108499571	0.00520501598668952
HNRNPH3	0.00126005417597722	0.00520711129675353
DHRS4	0.00126112156864566	0.00521050734184739
LHFP	0.00126551286408528	0.0052276325787448
LRRC43	0.00126683771594549	0.00523208662283425
NDUFAF2	0.0012696327421565	0.00524260962584513
MPG	0.00128450302773333	0.00530298039237019
KDM4B	0.00128594082850914	0.00530788338864783
GALT	0.00128790512786139	0.00531397631435461
ZBTB41	0.00128791790198018	0.00531397631435461
GOT2	0.00128966979802856	0.00532017002429981
LOC649330	0.00129453035722373	0.00533918274861173
NACC2	0.00129859362539401	0.00535490036080844
FAM107B	0.00130186261485498	0.0053673372010811
EIF2S2	0.00130233670506579	0.00536824859814956
CXorf36	0.00130685049346208	0.00538571484909993
LYZ	0.00130708171936348	0.00538571484909993
UBAP1L	0.00130780969404081	0.00538766805218832
SMG7	0.0013104801628892	0.00539762126496937
NNT-AS1	0.00131427610891705	0.00541220534293171
HJURP	0.00131892287551279	0.00543028677020752
PKNOX1	0.00131955217523692	0.00543182362239553
COG6	0.00132050094396789	0.00543467469005289
OVOS2	0.00132083555244941	0.00543499749433022
GOLGB1	0.00132117079939263	0.00543532280006088
ZBTB8A	0.00132160342478398	0.0054360485188478
SMC1A	0.00132800083530536	0.00546130368711739
SLC4A1AP	0.00132923325042067	0.00546483075243161
KIAA1551	0.00132937365730107	0.00546483075243161
MED25	0.00133135246246955	0.00547190504528361
CARKD	0.00133690592274896	0.00549366570928566
SLFN12	0.00133846063820012	0.00549898932998719
ING4	0.00134038767129432	0.00550584023895071
LPP	0.00134161975114833	0.00550983442515735
ACTR5	0.00134709213564331	0.00553123800073707
NIPSNAP1	0.00135173065144066	0.00554921004275641
WDR45	0.00135335830356146	0.00555481713452504
BTG3	0.00135471636516459	0.00555931574532533
COPS3	0.00135577729693221	0.00556259352769557
OR2A7	0.00135607058625221	0.00556272110555432
PDE4C	0.00135838188013643	0.00557112506649419
PCYOX1L	0.001358799767539	0.00557176186086344
SPR	0.00136155331710464	0.00558197394699364
CCR5	0.00136215689544952	0.00558336953127068
GPBP1L1	0.00136319621177541	0.00558655028569193
ABHD2	0.00136400408327795	0.00558878150460121
DRD3	0.00136763428181679	0.00560257364800637
NUP210	0.00137076406191858	0.00561431087599704
PUS7L	0.0013729465574258	0.00562216447835278
ANKRD13D	0.00137576332455166	0.00563261186678655
FEN1	0.00137732833532984	0.00563793130664825
SLC36A1	0.0013794421751992	0.00564549482813007
GRINA	0.00138093174269259	0.00565050103239462
LARGE	0.00138373344729593	0.00566087327763798
EMC2	0.00138508666526929	0.005665316886515
MFN1	0.00138952342619258	0.00568236873749071
RPS6	0.0013923029623553	0.00569263820569088
DYM	0.00140118290804467	0.00572784134433058
CASP2	0.00140246756497716	0.0057319884142854
UNC5B	0.00140685229900793	0.00574880169024504
STAG2	0.00140757861043802	0.00575066200636492
SFTPB	0.00140873666408856	0.00575317749091488
DPAGT1	0.00140872236083989	0.00575317749091488
MEAF6	0.00141494523619747	0.00577742073348067
TYW3	0.00141732999196684	0.00578604446980345
LOC728989	0.00141760880934047	0.00578606935339889
PDCD6	0.00141878904517963	0.00578977272216406
MRPS31P5	0.00142215550298309	0.00580127882162837
CNPY2	0.0014219517603798	0.00580127882162837
INO80B-WBP1	0.00143174831122479	0.00583928723009325
ANAPC1	0.0014327209316684	0.00584213094104879
DICER1	0.00143497998628872	0.0058502181762301
GABPA	0.00144254531382832	0.00587993110051519
DLEU7	0.0014438042640899	0.0058828022406244
BIRC5	0.00144373923414427	0.0058828022406244
COX6B1	0.00144609928438931	0.00589102196958595
MAP3K12	0.00144775130340086	0.0058954878412577
PVRL4	0.00144773115417115	0.0058954878412577
SURF6	0.00144942203739663	0.00590115869226768
DDI2	0.00145027164673187	0.00590348489199218
RBM43	0.00145123600186804	0.00590627719463501
DNAJC2	0.00145212220295609	0.00590875041386967
RPRD2	0.00145291753488798	0.00591085300482904
CGGBP1	0.00145701183910429	0.00592637330874935
LOC100506844	0.00146144654371511	0.00594327197076092
COQ9	0.00146242568312662	0.00594611408455621
MRPL49	0.00146352779600054	0.00594831527202057
SLC25A36	0.00146339829602941	0.00594831527202057
CCDC186	0.00146458118125698	0.00595145649139015
SLC4A2	0.00146556225614088	0.00595430272429813
SLAIN2	0.00146631427214387	0.00595621742251665
TPPP	0.00146701771398094	0.0059579341155857
CAND1	0.00146940070325566	0.00596646991775542
GPATCH3	0.00147006111994935	0.00596800932277944
POMGNT1	0.00147050627015467	0.00596867438829184
NINJ1	0.00147224917773419	0.0059746056914324
TPR	0.00147613087543416	0.00598921259384415
LOC100507412	0.0014768138556028	0.00599083800391378
H2AFX	0.00147774135863568	0.00599345453351454
KIAA0195	0.00148908352801667	0.00603830201269144
CEBPZ	0.00149054975419671	0.00604309260176523
NEFL	0.0014947237170807	0.0060588571611739
NFE2L1	0.001496796832985	0.00606610154892259
VPS11	0.00149755481518527	0.00606801431607538
