p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	Diagnosis
0.596018575926852	-0.120216927156719	0.066	0.074	1	EXT2	Colitis
0.622037889630068	-0.120216927156719	0.066	0.074	1	ACTR8	Colitis
0.699449699113922	-0.120216927156719	0.069	0.075	1	AKIP1	Colitis
0.727361790735573	-0.120216927156719	0.069	0.074	1	FAR2	Colitis
0.591183747901014	0.120134894739029	0.295	0.283	1	METTL5	Colitis
0.615429884712042	0.11967063245316	0.213	0.202	1	PIK3R5	Colitis
0.902125264987137	0.119670632453159	0.038	0.036	1	C4orf46	Colitis
0.402389630799683	-0.119635171819634	0.27	0.294	1	TMF1	Colitis
0.205353966142437	-0.119589804764368	0.436	0.478	1	SF3B6	Colitis
0.131413344030128	0.119466991399693	0.577	0.512	1	MAX	Colitis
0.194663373324481	0.119305771916355	0.608	0.589	1	SYNE2	Colitis
0.421369273397058	0.119291823197763	0.207	0.186	1	EMG1	Colitis
0.469208251471269	-0.119189000472058	0.304	0.323	1	TMUB1	Colitis
0.526987916797859	-0.119189000472058	0.031	0.039	1	FAM173B	Colitis
0.544057612873234	-0.119189000472058	0.169	0.183	1	AKAP8L	Colitis
0.597344606807231	-0.119189000472058	0.031	0.038	1	RAB6B	Colitis
0.708852994289277	-0.119189000472058	0.034	0.039	1	RFWD3	Colitis
0.787577355552808	0.119057372065226	0.122	0.117	1	TOLLIP	Colitis
0.176769019725678	-0.118945157821112	0.26	0.303	1	NGDN	Colitis
0.988722970412696	0.118782546835157	0.078	0.079	1	BBS2	Colitis
0.394146413960991	-0.118706251583201	0.132	0.151	1	RNF130	Colitis
0.795468998280165	0.118588584070561	0.292	0.291	1	PHF11	Colitis
0.474973668425917	-0.118549649679015	0.103	0.118	1	WDR18	Colitis
0.582237755724244	-0.118549649679015	0.11	0.121	1	MRPL58	Colitis
0.504229575362741	0.118437032514049	0.404	0.387	1	NDUFA2	Colitis
0.416641235256636	-0.118312781167329	0.414	0.433	1	HMGN4	Colitis
0.746735725694197	-0.118242660627769	0.075	0.08	1	TEX30	Colitis
0.864707334988295	0.118061379591503	0.129	0.126	1	FOXO1	Colitis
0.945252171970701	0.118061379591503	0.044	0.045	1	TCP11L1	Colitis
0.973145640795252	0.118061379591503	0.044	0.044	1	AGBL5	Colitis
0.61645628584769	0.118061379591502	0.223	0.211	1	LCMT1	Colitis
0.245720321109192	-0.117943687454823	0.097	0.122	1	FCHO1	Colitis
0.340467558288277	-0.117836896304777	0.348	0.377	1	SEC11C	Colitis
0.433245741341991	-0.117797109345386	0.279	0.296	1	ARL5A	Colitis
0.379369145383407	-0.11774867156597	0.614	0.634	1	HNRNPU	Colitis
0.456778255708157	-0.117710071546145	0.182	0.2	1	RTCA	Colitis
0.692110817775246	-0.117652420242779	0.223	0.23	1	RPIA	Colitis
0.901498710526993	0.11746411398956	0.091	0.094	1	NR2C2	Colitis
0.435475195987019	0.117387065468038	0.32	0.298	1	DDX50	Colitis
0.375475339278758	-0.117368564847689	0.031	0.042	1	SERPINH1	Colitis
